category,location,years,value,sea
꼬시래기류,경상남도,2014,0,기타
다시마류,부산광역시,2014,4,동해
다시마류,울산광역시,2014,0,기타
다시마류,강원도,2014,7,동해
다시마류,충청남도,2014,1,기타
다시마류,전라남도,2014,2,기타
다시마류,경상북도,2014,0,동해
다시마류,경상남도,2014,0,기타
도박류,부산광역시,2014,85,동해
도박류,울산광역시,2014,0,기타
도박류,강원도,2014,0,동해
도박류,경상북도,2014,0,동해
도박류,제주도,2014,24,기타
모자반(말)류,부산광역시,2014,1,동해
모자반(말)류,울산광역시,2014,0,기타
모자반(말)류,강원도,2014,0,동해
모자반(말)류,충청남도,2014,10,기타
모자반(말)류,전라남도,2014,4,기타
모자반(말)류,경상북도,2014,15,동해
모자반(말)류,경상남도,2014,0,기타
모자반(말)류,제주도,2014,7,기타
모자반(몰),부산광역시,2014,0,동해
모자반(몰),전라남도,2014,0,기타
모자반(몰),경상북도,2014,0,동해
모자반(몰),경상남도,2014,0,기타
모자반(몰),제주도,2014,0,기타
미역류,부산광역시,2014,244,동해
미역류,울산광역시,2014,329,기타
미역류,경기도,2014,0,기타
미역류,강원도,2014,385,동해
미역류,충청남도,2014,8,기타
미역류,전라북도,2014,0,기타
미역류,전라남도,2014,407,기타
미역류,경상북도,2014,1899,동해
미역류,경상남도,2014,142,기타
미역류,제주도,2014,119,기타
우뭇가사리,부산광역시,2014,29,동해
우뭇가사리,울산광역시,2014,19,기타
우뭇가사리,강원도,2014,1,동해
우뭇가사리,충청남도,2014,2,기타
우뭇가사리,전라북도,2014,0,기타
우뭇가사리,전라남도,2014,9,기타
우뭇가사리,경상북도,2014,64,동해
우뭇가사리,경상남도,2014,220,기타
우뭇가사리,제주도,2014,2883,기타
청각,부산광역시,2014,97,동해
청각,울산광역시,2014,0,기타
청각,강원도,2014,10,동해
청각,충청남도,2014,1,기타
청각,전라북도,2014,0,기타
청각,전라남도,2014,125,기타
청각,경상북도,2014,53,동해
청각,경상남도,2014,11,기타
청각,제주도,2014,8,기타
톳,부산광역시,2014,104,동해
톳,울산광역시,2014,4,기타
톳,강원도,2014,7,동해
톳,충청남도,2014,5,기타
톳,전라북도,2014,10,기타
톳,전라남도,2014,13,기타
톳,경상북도,2014,5,동해
톳,경상남도,2014,133,기타
톳,제주도,2014,1158,기타
파래류,부산광역시,2014,0,동해
파래류,인천광역시,2014,0,기타
파래류,울산광역시,2014,0,기타
파래류,경기도,2014,0,기타
파래류,강원도,2014,0,동해
파래류,충청남도,2014,582,기타
파래류,전라남도,2014,287,기타
파래류,경상북도,2014,0,동해
파래류,경상남도,2014,17,기타
파래류,제주도,2014,0,기타
매생이,전라남도,2014,0,기타
매생이,경상남도,2014,0,기타
기타해조류,부산광역시,2014,16,동해
기타해조류,울산광역시,2014,4,기타
기타해조류,강원도,2014,24,동해
기타해조류,충청남도,2014,3,기타
기타해조류,전라북도,2014,1,기타
기타해조류,전라남도,2014,11,기타
기타해조류,경상북도,2014,4,동해
기타해조류,경상남도,2014,3,기타
기타해조류,제주도,2014,22,기타
가오리류,부산광역시,2015,43.56801,동해
가오리류,인천광역시,2015,65.493,기타
가오리류,울산광역시,2015,3.90865,기타
가오리류,경기도,2015,0,기타
가오리류,강원도,2015,3.39977,동해
가오리류,충청남도,2015,34.41,기타
가오리류,전라북도,2015,10.14471,기타
가오리류,전라남도,2015,589.85556,기타
가오리류,경상북도,2015,179.28627,동해
가오리류,경상남도,2015,213.07923,기타
가오리류,제주도,2015,164.38025,기타
가자미류,부산광역시,2015,2572.20347,동해
가자미류,인천광역시,2015,186.68787,기타
가자미류,울산광역시,2015,3230.32971,기타
가자미류,경기도,2015,26.77507,기타
가자미류,강원도,2015,1868.50041,동해
가자미류,충청남도,2015,1654.4093,기타
가자미류,전라북도,2015,279.57034,기타
가자미류,전라남도,2015,528.85904,기타
가자미류,경상북도,2015,2215.91422,동해
가자미류,경상남도,2015,1861.64639,기타
가자미류,제주도,2015,500.21569,기타
기름가자미,부산광역시,2015,75.64809,동해
기름가자미,울산광역시,2015,530.67321,기타
기름가자미,강원도,2015,942.57697,동해
기름가자미,경상북도,2015,1279.1094,동해
갈치,부산광역시,2015,12415.94223,동해
갈치,인천광역시,2015,214.24329,기타
갈치,울산광역시,2015,36.40888,기타
갈치,강원도,2015,0.037,동해
갈치,충청남도,2015,239.506,기타
갈치,전라북도,2015,958.15969,기타
갈치,전라남도,2015,5819.25327,기타
갈치,경상북도,2015,1.13169,동해
갈치,경상남도,2015,7506.35865,기타
갈치,제주도,2015,13857.88363,기타
강달이류,부산광역시,2015,1224.702,동해
강달이류,인천광역시,2015,54.1818,기타
강달이류,경기도,2015,0,기타
강달이류,강원도,2015,0,동해
강달이류,충청남도,2015,2,기타
강달이류,전라북도,2015,1282.6996,기타
강달이류,전라남도,2015,3199.00347,기타
강달이류,경상북도,2015,0,동해
강달이류,경상남도,2015,729.282,기타
강달이류,제주도,2015,1.415,기타
고등어,부산광역시,2015,113391.6651,동해
고등어,인천광역시,2015,3.089,기타
고등어,울산광역시,2015,100.09964,기타
고등어,강원도,2015,257.35617,동해
고등어,충청남도,2015,17.188,기타
고등어,전라북도,2015,696.315,기타
고등어,전라남도,2015,1254.70531,기타
고등어,경상북도,2015,560.10448,동해
고등어,경상남도,2015,7054.89836,기타
고등어,제주도,2015,8399.27574,기타
망치고등어,부산광역시,2015,8755.944,동해
망치고등어,충청남도,2015,0.015,기타
망치고등어,전라북도,2015,0,기타
망치고등어,전라남도,2015,0,기타
망치고등어,경상북도,2015,0,동해
망치고등어,경상남도,2015,133.454,기타
망치고등어,제주도,2015,0,기타
꽁치,부산광역시,2015,0.2,동해
꽁치,인천광역시,2015,0.004,기타
꽁치,울산광역시,2015,8.03259,기타
꽁치,강원도,2015,113.118,동해
꽁치,충청남도,2015,0.122,기타
꽁치,전라북도,2015,2.92,기타
꽁치,전라남도,2015,0.58,기타
꽁치,경상북도,2015,309.597,동해
꽁치,경상남도,2015,138.72166000000001,기타
꽁치,제주도,2015,0,기타
학공치,부산광역시,2015,0.0585,동해
학공치,인천광역시,2015,0,기타
학공치,울산광역시,2015,3.94724,기타
학공치,경기도,2015,0,기타
학공치,강원도,2015,4.141,동해
학공치,충청남도,2015,0.05,기타
학공치,전라북도,2015,0,기타
학공치,전라남도,2015,4.7393,기타
학공치,경상북도,2015,39.76401,동해
학공치,경상남도,2015,1117.84922,기타
학공치,제주도,2015,1.36,기타
넙치류,부산광역시,2015,123.77702,동해
넙치류,인천광역시,2015,125.97661,기타
넙치류,울산광역시,2015,37.69764,기타
넙치류,경기도,2015,44.67168,기타
넙치류,강원도,2015,417.90104,동해
넙치류,충청남도,2015,1524.5752,기타
넙치류,전라북도,2015,561.15431,기타
넙치류,전라남도,2015,359.575,기타
넙치류,경상북도,2015,74.24149,동해
넙치류,경상남도,2015,281.52693,기타
넙치류,제주도,2015,154.17356,기타
농어류,부산광역시,2015,59.30119,동해
농어류,인천광역시,2015,240.9199,기타
농어류,울산광역시,2015,13.58327,기타
농어류,경기도,2015,19.23479,기타
농어류,강원도,2015,10.3978,동해
농어류,충청남도,2015,38.49733,기타
농어류,전라북도,2015,41.45692,기타
농어류,전라남도,2015,762.14718,기타
농어류,경상북도,2015,17.59153,동해
농어류,경상남도,2015,276.01746,기타
농어류,제주도,2015,31.50435,기타
눈볼대,부산광역시,2015,2590.183,동해
눈볼대,인천광역시,2015,0.373,기타
눈볼대,울산광역시,2015,41.93545,기타
눈볼대,강원도,2015,0,동해
눈볼대,충청남도,2015,0,기타
눈볼대,전라북도,2015,0.017,기타
눈볼대,전라남도,2015,49.722,기타
눈볼대,경상북도,2015,0,동해
눈볼대,경상남도,2015,63.02326,기타
눈볼대,제주도,2015,133.22313,기타
능성어,부산광역시,2015,0.67702,동해
능성어,인천광역시,2015,0,기타
능성어,울산광역시,2015,0,기타
능성어,강원도,2015,0,동해
능성어,충청남도,2015,0,기타
능성어,전라북도,2015,0.01,기타
능성어,전라남도,2015,13.91007,기타
능성어,경상북도,2015,0.03,동해
능성어,경상남도,2015,10.89711,기타
능성어,제주도,2015,4.07398,기타
참다랑어,부산광역시,2015,713.399,동해
참다랑어,강원도,2015,0.374,동해
참다랑어,전라남도,2015,0,기타
참다랑어,경상북도,2015,8.273,동해
참다랑어,경상남도,2015,0.017,기타
참다랑어,제주도,2015,0,기타
기타다랑어류,부산광역시,2015,1034.737,동해
기타다랑어류,울산광역시,2015,0,기타
기타다랑어류,강원도,2015,64.628,동해
기타다랑어류,충청남도,2015,0,기타
기타다랑어류,전라북도,2015,0,기타
기타다랑어류,전라남도,2015,0.05601,기타
기타다랑어류,경상북도,2015,1.73785,동해
기타다랑어류,경상남도,2015,50.47575,기타
기타다랑어류,제주도,2015,4.61072,기타
도루묵,부산광역시,2015,58.2667,동해
도루묵,울산광역시,2015,96.667,기타
도루묵,강원도,2015,3933.68154,동해
도루묵,경상북도,2015,673.71147,동해
도루묵,경상남도,2015,0,기타
대구,부산광역시,2015,1061.73828,동해
대구,인천광역시,2015,44.223,기타
대구,울산광역시,2015,1975.4887,기타
대구,경기도,2015,0.02068,기타
대구,강원도,2015,485.49377,동해
대구,충청남도,2015,2472.504,기타
대구,전라북도,2015,43.167,기타
대구,전라남도,2015,14.82248,기타
대구,경상북도,2015,932.46096,동해
대구,경상남도,2015,737.23681,기타
대구,제주도,2015,52.42679,기타
감성돔,부산광역시,2015,1.12746,동해
감성돔,인천광역시,2015,0.152,기타
감성돔,울산광역시,2015,0.39912,기타
감성돔,경기도,2015,0.01,기타
감성돔,강원도,2015,42.5791,동해
감성돔,충청남도,2015,3.8323,기타
감성돔,전라북도,2015,0.78521,기타
감성돔,전라남도,2015,326.21465,기타
감성돔,경상북도,2015,0.17675,동해
감성돔,경상남도,2015,404.55966,기타
감성돔,제주도,2015,0.01843,기타
옥돔,부산광역시,2015,103.083,동해
옥돔,울산광역시,2015,0.11,기타
옥돔,충청남도,2015,0,기타
옥돔,전라북도,2015,0,기타
옥돔,전라남도,2015,216.909,기타
옥돔,경상남도,2015,41.487,기타
옥돔,제주도,2015,1539.16465,기타
자리돔,부산광역시,2015,0.058,동해
자리돔,울산광역시,2015,0.32765,기타
자리돔,강원도,2015,0,동해
자리돔,전라남도,2015,0,기타
자리돔,경상남도,2015,3.03086,기타
자리돔,제주도,2015,216.13447,기타
참돔,부산광역시,2015,634.49204,동해
참돔,인천광역시,2015,1.85498,기타
참돔,울산광역시,2015,6.37734,기타
참돔,경기도,2015,0.058,기타
참돔,강원도,2015,6.49214,동해
참돔,충청남도,2015,155.95793,기타
참돔,전라북도,2015,90.13215,기타
참돔,전라남도,2015,558.81464,기타
참돔,경상북도,2015,4.83518,동해
참돔,경상남도,2015,380.47954,기타
참돔,제주도,2015,222.3601,기타
돌돔,부산광역시,2015,0.74879,동해
돌돔,울산광역시,2015,1.31036,기타
돌돔,강원도,2015,1.83846,동해
돌돔,충청남도,2015,2.857,기타
돌돔,전라북도,2015,2.856,기타
돌돔,전라남도,2015,12.74971,기타
돌돔,경상북도,2015,2.65936,동해
돌돔,경상남도,2015,67.39723,기타
돌돔,제주도,2015,8.12201,기타
기타돔류,부산광역시,2015,964.30159,동해
기타돔류,인천광역시,2015,1.169,기타
기타돔류,울산광역시,2015,6.62695,기타
기타돔류,경기도,2015,0,기타
기타돔류,강원도,2015,13.44891,동해
기타돔류,충청남도,2015,13.56194,기타
기타돔류,전라북도,2015,0.87497,기타
기타돔류,전라남도,2015,192.41796,기타
기타돔류,경상북도,2015,38.84762,동해
기타돔류,경상남도,2015,96.78964,기타
기타돔류,제주도,2015,569.68989,기타
망둑어류,부산광역시,2015,1.93513,동해
망둑어류,인천광역시,2015,100.36852,기타
망둑어류,경기도,2015,5.46186,기타
망둑어류,강원도,2015,0,동해
망둑어류,충청남도,2015,26.11179,기타
망둑어류,전라북도,2015,69.43444,기타
망둑어류,전라남도,2015,87.66596,기타
망둑어류,경상북도,2015,0,동해
망둑어류,경상남도,2015,118.08996,기타
멸치,부산광역시,2015,15215.14775,동해
멸치,인천광역시,2015,78.40882,기타
멸치,울산광역시,2015,1915.34338,기타
멸치,경기도,2015,228.35351,기타
멸치,강원도,2015,63.06025,동해
멸치,충청남도,2015,17271.80198,기타
멸치,전라북도,2015,2438.37511,기타
멸치,전라남도,2015,32714.77818,기타
멸치,경상북도,2015,258.82648,동해
멸치,경상남도,2015,139066.6482,기타
멸치,제주도,2015,2323.51601,기타
반지,부산광역시,2015,0,동해
반지,인천광역시,2015,58.63859,기타
반지,경기도,2015,0,기타
반지,충청남도,2015,65.30306,기타
반지,전라북도,2015,551.0496,기타
반지,전라남도,2015,993.75729,기타
반지,경상북도,2015,0,동해
반지,경상남도,2015,1554.114,기타
명태,인천광역시,2015,0,기타
명태,울산광역시,2015,0,기타
명태,강원도,2015,2.922,동해
명태,전라북도,2015,0,기타
명태,전라남도,2015,0,기타
명태,경상북도,2015,0,동해
명태,경상남도,2015,0.025,기타
명태,제주도,2015,0,기타
민어,부산광역시,2015,366.841,동해
민어,인천광역시,2015,1.144,기타
민어,울산광역시,2015,0.18131,기타
민어,경기도,2015,0,기타
민어,강원도,2015,0,동해
민어,충청남도,2015,14.94588,기타
민어,전라북도,2015,13.08116,기타
민어,전라남도,2015,2506.21963,기타
민어,경상북도,2015,0.01,동해
민어,경상남도,2015,129.1427,기타
민어,제주도,2015,1540.3081,기타
방어류,부산광역시,2015,5744.17534,동해
방어류,인천광역시,2015,0.107,기타
방어류,울산광역시,2015,40.84347,기타
방어류,강원도,2015,1342.98022,동해
방어류,충청남도,2015,2.625,기타
방어류,전라북도,2015,26.351,기타
방어류,전라남도,2015,95.62975,기타
